--- Startup times for process: Primary (or UI client) ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
096.029  000.027  000.027: require('luasnip.nodes.optional_arg')
096.040  000.286  000.048: require('luasnip.nodes.node')
096.141  000.030  000.030: require('luasnip.util.extend_decorator')
096.159  000.119  000.089: require('luasnip.nodes.insertNode')
096.221  000.060  000.060: require('luasnip.nodes.textNode')
096.267  000.044  000.044: require('luasnip.util.mark')
096.391  000.038  000.038: require('luasnip.util.select')
096.417  000.024  000.024: require('luasnip.util.time')
096.674  000.370  000.307: require('luasnip.util._builtin_vars')
096.752  000.484  000.114: require('luasnip.util.environ')
096.796  000.043  000.043: require('luasnip.util.pattern_tokenizer')
096.826  000.029  000.029: require('luasnip.util.dict')
097.037  000.006  000.006: require('jsregexp.core')
097.040  000.054  000.048: require('luasnip-jsregexp')
097.049  000.189  000.135: require('luasnip.util.jsregexp')
097.052  000.224  000.034: require('luasnip.nodes.util.trig_engines')
097.095  001.393  000.105: require('luasnip.nodes.snippet')
097.225  000.042  000.042: require('luasnip.util.parser.neovim_ast')
097.274  000.042  000.042: require('luasnip.util.directed_graph')
097.277  000.133  000.050: require('luasnip.util.parser.ast_utils')
097.355  000.078  000.078: require('luasnip.nodes.functionNode')
097.420  000.063  000.063: require('luasnip.nodes.choiceNode')
097.497  000.075  000.075: require('luasnip.nodes.dynamicNode')
097.530  000.032  000.032: require('luasnip.util.functions')
097.534  000.438  000.056: require('luasnip.util.parser.ast_parser')
097.613  000.078  000.078: require('luasnip.util.parser.neovim_parser')
097.616  001.941  000.032: require('luasnip.util.parser')
097.655  000.037  000.037: require('luasnip.nodes.snippetProxy')
097.754  000.097  000.097: require('luasnip.util.jsonc')
097.820  000.031  000.031: require('luasnip.nodes.duplicate')
097.822  000.065  000.034: require('luasnip.loaders.snippet_cache')
097.829  003.054  000.062: require('luasnip.loaders.from_vscode')
101.147  000.074  000.074: require('luasnip.nodes.multiSnippet')
102.170  000.107  000.107: require('luasnip.loaders')
102.196  000.261  000.154: require('luasnip')
103.146  000.003  000.003: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
103.155  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
103.539  000.057  000.057: sourcing /home/ususstudios/.local/share/nvim/lazy/mason-tool-installer.nvim/plugin/mason-tool-installer.lua
103.544  000.088  000.031: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
103.549  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
103.557  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
103.873  000.002  000.002: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
103.882  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
104.464  000.068  000.068: require('fidget.spinner.patterns')
104.466  000.107  000.039: require('fidget.spinner')
104.563  000.055  000.055: require('fidget.health')
104.566  000.098  000.043: require('fidget.options')
104.571  000.259  000.055: require('fidget.progress.display')
104.695  000.068  000.068: require('fidget.logger')
104.701  000.129  000.061: require('fidget.progress.lsp')
104.928  000.064  000.064: require('fidget.poll')
104.934  000.136  000.073: require('fidget.notification.model')
105.044  000.109  000.109: require('fidget.notification.window')
105.137  000.092  000.092: require('fidget.notification.view')
105.177  000.438  000.102: require('fidget.notification')
105.180  000.478  000.040: require('fidget.progress.handle')
105.244  000.983  000.116: require('fidget.progress')
105.373  000.126  000.126: require('fidget.commands')
105.453  000.040  000.040: require('fidget.integration.nvim-tree')
105.495  000.040  000.040: require('fidget.integration.xcodebuild-nvim')
105.525  000.151  000.070: require('fidget.integration')
105.546  001.643  000.383: require('fidget')
105.976  000.248  000.248: require('lspconfig.util')
105.994  000.345  000.097: sourcing /home/ususstudios/.local/share/nvim/lazy/nvim-lspconfig/plugin/lspconfig.lua
105.999  000.378  000.033: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
106.005  000.002  000.002: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
106.014  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
106.208  000.069  000.069: require('cmp_nvim_lsp.source')
106.211  000.134  000.066: require('cmp_nvim_lsp')
106.471  000.089  000.089: require('mason-tool-installer')
106.574  000.041  000.041: require('mason-lspconfig.settings')
106.580  000.099  000.058: require('mason-lspconfig')
106.630  000.049  000.049: require('mason-null-ls.mappings.source')
107.332  000.003  000.003: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
107.342  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
107.644  000.002  000.002: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
107.651  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
107.905  000.184  000.184: sourcing /home/ususstudios/.local/share/nvim/lazy/telescope.nvim/plugin/telescope.lua
107.909  000.211  000.027: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
107.913  000.002  000.002: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
107.922  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
108.780  000.155  000.155: require('plenary.strings')
109.043  000.124  000.124: require('telescope.log')
109.335  000.056  000.056: require('plenary.compat')
109.374  000.209  000.153: require('plenary.job')
109.425  000.050  000.050: require('telescope.state')
109.634  000.204  000.204: require('vim.hl')
109.677  000.632  000.168: require('telescope.utils')
109.689  000.907  000.151: require('telescope.sorters')
112.390  003.951  002.889: require('telescope.config')
112.870  000.287  000.287: require('plenary.window.border')
113.031  000.159  000.159: require('plenary.window')
113.172  000.140  000.140: require('plenary.popup.utils')
113.193  000.799  000.213: require('plenary.popup')
113.280  000.086  000.086: require('telescope.pickers.scroller')
113.330  000.048  000.048: require('telescope.actions.state')
113.368  000.037  000.037: require('telescope.actions.utils')
113.456  000.040  000.040: require('telescope.actions.mt')
113.468  000.099  000.059: require('telescope.actions.set')
113.545  000.040  000.040: require('telescope.config.resolve')
113.546  000.077  000.038: require('telescope.pickers.entry_display')
113.580  000.033  000.033: require('telescope.from_entry')
113.713  005.788  000.657: require('telescope.actions')
113.785  000.071  000.071: require('telescope.builtin')
113.863  000.039  000.039: require('telescope._extensions')
113.865  000.078  000.040: require('telescope')
113.908  000.040  000.040: require('telescope.themes')
114.669  000.113  000.113: require('fzf_lib')
114.673  000.167  000.053: require('telescope._extensions.fzf')
114.718  000.040  000.040: require('telescope._extensions.ui-select')
114.958  000.023  000.023: require('plenary.tbl')
114.961  000.049  000.027: require('plenary.vararg.rotate')
114.962  000.075  000.026: require('plenary.vararg')
114.985  000.023  000.023: require('plenary.errors')
114.988  000.129  000.031: require('plenary.async.async')
115.097  000.032  000.032: require('plenary.async.structs')
115.104  000.067  000.034: require('plenary.async.control')
115.107  000.095  000.029: require('plenary.async.util')
115.109  000.120  000.024: require('plenary.async.tests')
115.110  000.283  000.034: require('plenary.async')
115.160  000.048  000.048: require('telescope.debounce')
115.229  000.068  000.068: require('telescope.mappings')
115.273  000.043  000.043: require('telescope.pickers.highlights')
115.310  000.035  000.035: require('telescope.pickers.window')
115.346  000.035  000.035: require('telescope.pickers.layout')
115.449  000.052  000.052: require('telescope.algos.linked_list')
115.453  000.107  000.055: require('telescope.entry_manager')
115.498  000.043  000.043: require('telescope.pickers.multi')
115.509  000.789  000.127: require('telescope.pickers')
115.646  000.095  000.095: require('telescope.make_entry')
115.682  000.035  000.035: require('telescope.finders.async_static_finder')
115.778  000.022  000.022: require('plenary.class')
115.784  000.068  000.046: require('telescope._')
115.786  000.102  000.034: require('telescope.finders.async_oneshot_finder')
115.819  000.032  000.032: require('telescope.finders.async_job_finder')
115.822  000.312  000.048: require('telescope.finders')
115.857  000.031  000.031: require('vim.ui')
115.988  000.030  000.030: sourcing /home/ususstudios/.local/share/nvim/lazy/nvim-colorizer.lua/plugin/colorizer.vim
115.991  000.063  000.033: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
115.996  000.002  000.002: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
116.003  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
116.433  000.040  000.040: require('colorizer/nvim')
116.532  000.097  000.097: require('colorizer/trie')
116.641  000.635  000.498: require('colorizer')
117.360  000.045  000.045: require('vim.health')
117.363  000.084  000.039: require('vim.deprecated.health')
118.015  000.366  000.366: require('gitsigns')
118.255  000.199  000.199: require('gitsigns.highlight')
118.309  000.042  000.042: require('gitsigns.debug.log')
118.379  000.069  000.069: require('gitsigns.config')
118.767  000.032  000.032: require('gitsigns.debounce')
118.775  001.150  000.442: sourcing /home/ususstudios/.local/share/nvim/lazy/gitsigns.nvim/plugin/gitsigns.lua
118.779  001.176  000.026: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
118.784  000.002  000.002: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
118.791  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
118.929  000.002  000.002: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
118.935  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
119.355  000.033  000.033: require('lualine_require')
119.526  000.589  000.555: require('lualine')
119.689  000.009  000.009: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.110  000.059  000.059: require('lualine.highlight')
120.513  000.005  000.005: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.549  000.003  000.003: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.555  000.002  000.002: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.563  000.004  000.004: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.576  000.002  000.002: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.581  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.585  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.590  000.002  000.002: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.595  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.598  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.603  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.607  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.610  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.614  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.618  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.622  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.629  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.634  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.637  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.641  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.645  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.649  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.658  000.007  000.007: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
120.959  000.032  000.032: require('lualine.utils.mode')
121.411  000.005  000.005: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.418  000.003  000.003: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.553  000.005  000.005: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.578  000.002  000.002: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.584  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.588  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.592  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.596  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.600  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.606  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.611  000.002  000.002: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.615  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.618  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.623  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.627  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.631  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.640  000.002  000.002: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.646  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.650  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.654  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.658  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.662  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.685  000.021  000.021: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.769  000.005  000.005: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.774  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.777  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
121.781  000.003  000.003: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.066  000.004  000.004: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.073  000.002  000.002: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.078  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.091  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.096  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.100  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.104  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.110  000.002  000.002: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.115  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.120  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.124  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.128  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.132  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.135  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.148  000.009  000.009: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.152  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.156  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.160  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.163  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.167  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.170  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.175  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.180  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.184  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.188  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.192  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.195  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.199  000.001  000.001: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.382  000.009  000.009: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.409  000.004  000.004: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.420  000.009  000.009: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.427  000.004  000.004: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.448  000.003  000.003: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.596  000.034  000.034: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/plugin/editorconfig.lua
122.601  000.060  000.026: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.723  000.102  000.102: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/plugin/gzip.vim
122.727  000.123  000.021: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
122.782  000.035  000.035: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/plugin/man.lua
122.786  000.056  000.020: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
123.479  000.127  000.127: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
123.495  000.689  000.562: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/plugin/matchit.vim
123.499  000.709  000.020: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
123.594  000.073  000.073: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/plugin/matchparen.vim
123.598  000.094  000.021: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
124.311  000.149  000.149: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/pack/dist/opt/netrw/plugin/netrwPlugin.vim
124.328  000.706  000.557: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/plugin/netrwPlugin.vim
124.331  000.729  000.023: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
124.401  000.034  000.034: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/plugin/osc52.lua
124.405  000.070  000.036: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
124.518  000.091  000.091: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/plugin/rplugin.vim
124.522  000.114  000.023: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
124.586  000.036  000.036: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/plugin/shada.vim
124.589  000.062  000.027: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
124.629  000.012  000.012: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/plugin/spellfile.vim
124.632  000.039  000.028: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
124.709  000.054  000.054: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/plugin/tarPlugin.vim
124.713  000.078  000.024: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
124.773  000.028  000.028: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/plugin/tohtml.lua
124.777  000.060  000.032: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
124.814  000.014  000.014: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/plugin/tutor.vim
124.817  000.038  000.024: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
124.924  000.084  000.084: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/plugin/zipPlugin.vim
124.928  000.108  000.024: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
125.187  000.049  000.049: require('cmp_path')
125.218  000.145  000.096: sourcing /home/ususstudios/.local/share/nvim/lazy/cmp-path/after/plugin/cmp_path.lua
125.222  000.184  000.039: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
125.395  000.023  000.023: require('cmp_buffer.timer')
125.398  000.056  000.033: require('cmp_buffer.buffer')
125.400  000.084  000.029: require('cmp_buffer.source')
125.401  000.110  000.026: require('cmp_buffer')
125.439  000.170  000.060: sourcing /home/ususstudios/.local/share/nvim/lazy/cmp-buffer/after/plugin/cmp_buffer.lua
125.442  000.199  000.029: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
125.539  000.042  000.042: sourcing /home/ususstudios/.local/share/nvim/lazy/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
125.544  000.076  000.034: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
125.643  000.035  000.035: require('cmp_luasnip')
125.669  000.083  000.049: sourcing /home/ususstudios/.local/share/nvim/lazy/cmp_luasnip/after/plugin/cmp_luasnip.lua
125.672  000.111  000.027: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
125.771  000.037  000.037: sourcing /home/ususstudios/.local/share/nvim/lazy/indent-blankline.nvim/after/plugin/commands.lua
125.775  000.066  000.029: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
125.802  122.118  075.134: require('config.lazy')
126.105  000.137  000.137: require('vim.lsp.buf')
126.129  000.324  000.188: require('config.keymaps')
126.160  000.030  000.030: require('config.commands')
127.344  000.033  000.033: require('nightfox.lib.collect')
127.392  000.046  000.046: require('nightfox.util')
127.461  000.202  000.122: require('nightfox.config')
127.503  000.041  000.041: require('nightfox')
127.535  000.030  000.030: require('nightfox.override')
127.589  000.030  000.030: require('nightfox.lib.hash')
128.311  001.069  000.767: sourcing /home/ususstudios/.local/share/nvim/lazy/nightfox.nvim/colors/carbonfox.vim
128.341  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.347  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.353  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.357  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.360  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.364  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.367  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.370  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.373  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.376  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.379  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.382  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.387  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.390  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.393  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.396  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.399  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.402  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.405  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.408  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
128.411  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
129.241  000.008  000.008: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
129.763  000.051  000.051: require('nightfox.lib.color')
129.765  000.097  000.046: require('nightfox.util.lualine')
129.825  000.029  000.029: require('nightfox.util.template')
129.827  000.061  000.032: require('nightfox.spec')
129.871  000.042  000.042: require('nightfox.palette')
129.945  000.029  000.029: require('nightfox.lib.shade')
130.024  000.150  000.120: require('nightfox.palette.carbonfox')
130.066  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.069  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.072  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.074  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.076  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.101  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.120  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.122  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.124  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.126  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.130  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.132  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.134  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.136  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.137  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.139  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.141  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.143  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.145  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.147  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.148  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.150  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.152  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.154  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.155  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.157  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.159  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.163  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.165  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.166  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.168  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
